"","ID","sentence","Xmean","YMean","n","Xsd","Ysd"
"179",179,"At first, you know there was no difference how the population was treated, the general population, and how Jews were  treated .",13.0769230769231,8.46153846153846,13,25.2931530209974,21.1526806205714
"180",180,"Because the way it works is, if you ran to the sides I don t  know  if you would have survived.",-3.33333333333333,-10,12,28.7096225026109,15.3741222957161
"181",181,"I never  bothered  to look up what's in there, because I remember very well the name of -- there must have been Austrian -- Hungarian border towns, because that's where we got uh, transferred to cattle cars.",25.3846153846154,-6.92307692307692,13,16.6410058867569,27.804260879889
"182",182,"It  means  that if your a virgin your Unschuldig.",21.6666666666667,14.1666666666667,12,18.5047086554812,23.5326980770986
"183",183,"There were couple of houses where the army police was, but there were simple  barging  in.",16.4285714285714,13.5714285714286,14,21.6997493275642,16.9193302545856
"184",184,". . . unfortunately, but that's the way it  goes  -- it was.",15.7142857142857,9.28571428571429,14,25.0274574492421,21.290765681316
"185",185,"We came back, but we could n't  find  him.",28.3333333333333,-18.3333333333333,12,5.77350269189626,23.2900030576263
"186",186,"And I saw the two women  giving  to the two young boys eggs, boiled eggs and bread.",30,25,12,0,17.3205080756888
"187",187,"So we  had  a lot of Fire personnel and anybody else that usually shows up, emergency personnel, in the lobby.",28.3333333333333,28.3333333333333,12,3.89249472080761,3.89249472080761
"188",188,"If I could reach him to make some sort of record, so he can, maybe he doesn't know about me and I hope that that man would help me, so they could  give  me a prefab home, some land to maintain, something to keep me occupied and so.",12.3076923076923,7.69230769230769,13,15.3589529557661,13.6344209960466
"189",189,"So, nothing could be sought out to verify whether those  responses  were true or untrue.",-6.92307692307692,-4.61538461538461,13,30.38218101251,16.6410058867569
"190",190,"I call it a hunt, because really if the Hague Tribunal dismisses this, if the Prosecutor, if the Court of BiH dismisses it then I really don't know if there is really a need for Belgrade to  lead  this case.",1.53846153846154,-6.15384615384615,13,27.3392739010365,16.0926802918084
"191",191,"Nuon Chea said that I could not handle the  work .",0,1.36363636363636,22,30.7059789431495,6.39602149066832
"192",192,"uh, a big  deal  out of it.",6,6,15,22.2967005887162,10.555973258235
"193",193,"Thanks Allah, thanks to Allah I have two great / golden children, I am in a happy marriage, my financial situation as well as living  arrangements  are good.",23.0769230769231,18.4615384615385,13,17.9743406854583,19.5133090676397
"194",194,"Then, I lost  contact  with my superiors but I was still under the guards'surveillance.",28.3333333333333,8.33333333333333,12,5.77350269189626,28.8675134594813
"195",195,"Regarding numbers 13 and 14, they were relatively  old  and Son Sen probably wanted to know whether they had outside connections.",18.4615384615385,16.9230769230769,13,16.2512326948624,13.1558702896054
"196",196,"And the sick would be  brought  in there, and they would lie there.",23.8461538461538,23.8461538461538,13,17.0970082853022,11.9292787840545
"197",197,"My power was to  carry  the words of upper echelon and to disseminate them, no more, no less.",29.1666666666667,29.1666666666667,12,2.88675134594813,2.88675134594813
"198",198,"You  know , when they start first school they didn't go to school, both of them, you know.",8.57142857142857,8.57142857142857,14,26.8491921829898,17.4784011137891
"199",199,"Then all - it was n't only in Durban, throughout wherever people were, they  got  all that together and then they had a draft, you know, Charter in Kliptown.",17.8571428571429,17.8571428571429,14,21.9013773464212,14.2389343964797
"200",200,"I would  like  to reserve this morning confirmation on the wording that no one wanted to do work like the Santebal work of the Communist Party of Kampuchea.",23.3333333333333,23.3333333333333,12,7.78498944161523,7.78498944161523
"201",201,"In the process of procuring them, I  ran  into a Firefighter Patrick Cleary, who works in the press office.",30,24.5454545454545,11,0,18.0906806746658
"202",202,"Questions related to leaving Phnom Penh on 7 January, involving the  arrangements  for the prisoners.",-2.35294117647059,2.94117647058824,17,30.3169531295416,8.48874687627165
"203",203,"You were too  young .",24.1666666666667,14.1666666666667,12,17.2986249234563,23.5326980770986
"204",204,"Somebody had  gotten  equally hungry and took my bread.",19.0909090909091,14.5454545454545,11,17.5809814598307,19.679246105294
"205",205,"Perhaps the difficulty was that people were a bit wary of  going  to a woman doctor initially, and especially a doctor, as I said you know, with the high-heel shoes and driving around, and someone who was so different from the norm.",12.7272727272727,8.18181818181818,11,17.3729151790418,17.7866139656663
"206",206,"Well, . . .  hid  or hid the children in basements until it stopped . . . When we were, we hoped and then we returned fire too . . . I guess there were someone who gave us some weapons, to grown men I mean.",9.16666666666667,10,12,22.3437334445796,15.3741222957161
"207",207,"If they had  found  them, then maybe yes you know",-7.5,1.66666666666667,12,24.1679727964699,8.34847109936722
"208",208,"There was somebody that was unconscious that a couple of the guys were  carrying  with us.",15,20,12,27.1360210119987,14.7709789175199
"209",209,"And uh, probably that's why, when the Hungarian era  came  and we started to be discriminated against, the impact was uh, very confusing.",22.7272727272727,11.8181818181818,11,6.46669790682863,21.3626692237566
"210",210,"Just a few of us and I thought, ` ` Wait a minute, this was not the place for work, these were  going  to ga ..",8.46153846153846,3.07692307692308,13,25.1151195650992,17.9743406854583
"211",211,"And I really  had  nothing to lose.",19.1666666666667,3.33333333333333,12,23.1431644466797,26.0535578911572
"212",212,"So they had to have made that  move  south maybe when I was in the building.",4.61538461538461,3.07692307692308,13,25.038431998092,13.7747446344239
"213",213,"And the sick would be brought in there, and they would  lie  there.",29.0909090909091,29.0909090909091,11,3.01511344577764,3.01511344577764
"214",214,"As we were leaving the building, and I  had  my helmet, we walked to the back of the firehouse.",29.0909090909091,25.4545454545455,11,3.01511344577764,15.0755672288882
"215",215,"I would like to  reserve  this morning confirmation on the wording that no one wanted to do work like the Santebal work of the Communist Party of Kampuchea.",10.8333333333333,8.33333333333333,12,21.5146180044822,16.4224532179869
"216",216,"Then my husband started  working , he was working in a court, on the 27 of May the court in Brcko started working.",27.2727272727273,27.2727272727273,11,9.04534033733291,9.04534033733291
"217",217,"I am sure Nuon Chea convened me to the lyce bouddhique on 15 August 1977 because it was a very important event for me, to be convened by the number 2 of the Communist Party of Kampuchea who  had  a reputation for being mean.",21.6666666666667,11.6666666666667,12,18.5047086554812,23.2900030576263
"218",218,"All of a sudden a large rumbling and people were running and jumping and hitting the floor next to me and it just got black and gray and I could n't see and I was running for my life with my hands in front of me, because I did n't  know  what the hell was happening.",5,-10,12,30.8957190326662,19.5401684183679
"219",219,"I thought, ` ` Well . . .'' I crawled under -- it was like uh, um, not bar, a, a metal bar dividing us and I crawled under, under the bar and I line up again and I coming from the, the doctor that sorts us out and he  looked  straight at me and he says -- and he recognize me -- and he says, ` ` But you're so young . '.",20.8333333333333,14.1666666666667,12,18.8092498199125,21.0878393795327
"220",220,"I made my way to that staircase, got myself out, and I don't know where I  came  out.",-3.63636363636364,7.27272727272727,11,30.4212844149379,18.4883255547435
"221",221,"I shall read these documents and will give you my observations, if any, next time, but I  maintain  that I never had any direct contact with those responsible for units, whether Sou Mett or anyone else.",16.1538461538462,13.8461538461538,13,26.3117405792109,19.8067587532057
"222",222,"Um, some of those families  smuggled  back to Chust.",23.6363636363636,20,11,8.0903983495589,15.4919333848297
"223",223,"And maybe in a way when the Autonomy  fell  apart, maybe this reinforced our firing power a little since a lot of ammunition was captured.",11.5384615384615,13.8461538461538,13,24.7810928754679,13.2529629004621
"224",224,"Another one was about an hour after that as we started  heading  north out of there.",20.8333333333333,19.1666666666667,12,17.8164037455442,15.0504203102489
"225",225,"At this time, when we were turning, I just told him we were  turning  around and running.",20,20,13,22.3606797749979,14.142135623731
